temperature,tiltState,digitalVibrationState,soundState,analogVibration,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label,cluster
29.71,1,0,1,898.0,0.19,0.0,-1.06,-0.46,-1.57,0.27,0,1
30.08,1,0,1,896.0,0.1,0.03,-1.01,-0.47,-1.1,0.25,0,1
30.08,1,0,1,896.0,0.09,0.03,-0.94,-0.72,-1.07,0.27,0,1
30.08,1,0,1,896.0,0.09,0.02,-0.9,-0.63,-0.98,0.33,0,1
30.08,1,0,1,895.0,0.09,0.03,-0.81,-0.73,-1.21,0.19,0,1
30.04,1,0,1,895.0,0.09,0.02,-0.78,-0.95,-1.04,0.15,0,1
30.08,1,0,1,895.0,0.1,0.02,-0.82,-1.24,-1.31,0.11,0,1
30.08,1,0,1,895.0,0.11,0.02,-0.87,-0.98,-0.76,0.18,0,1
29.99,1,0,1,895.0,0.11,0.01,-0.9,-1.02,-1.02,0.33,0,1
30.18,1,0,1,895.0,0.12,0.02,-0.97,-0.86,-0.56,0.27,0,1
30.04,1,0,1,895.0,0.12,0.02,-1.06,-0.91,-0.74,0.39,0,1
30.08,1,0,1,895.0,0.14,0.02,-1.16,-1.31,-1.26,0.26,0,1
30.08,1,0,1,895.0,0.15,0.02,-1.28,-0.85,-0.45,0.53,0,1
30.04,1,0,1,895.0,0.15,0.01,-1.37,-0.79,-0.26,0.5,0,1
30.08,1,0,1,895.0,0.16,0.02,-1.4,-0.34,-0.73,0.33,0,1
30.13,1,0,1,895.0,0.17,0.01,-1.35,-0.19,-0.63,0.24,0,1
30.13,1,0,1,895.0,0.16,0.01,-1.28,0.01,-1.11,0.03,0,1
30.08,1,0,1,895.0,0.15,0.01,-1.17,0.43,-0.91,-0.18,0,1
30.04,1,0,1,895.0,0.14,0.01,-1.04,-0.05,-1.68,0.14,0,1
30.08,1,0,1,895.0,0.12,0.01,-0.85,-0.18,-1.44,0.32,0,1
29.99,1,0,1,895.0,0.11,0.0,-0.74,-0.66,-1.34,0.1,0,1
30.13,1,0,1,895.0,0.12,0.0,-0.75,-0.9,-1.36,0.15,0,1
29.99,1,0,1,895.0,0.14,0.0,-0.93,-1.27,-0.52,0.2,0,1
30.04,1,0,1,895.0,0.17,0.0,-1.18,-0.98,-1.25,0.19,0,1
30.08,1,0,1,895.0,0.19,0.0,-1.39,-0.82,-0.73,0.27,0,1
30.08,1,0,1,895.0,0.18,0.0,-1.35,-0.19,-1.5,-0.05,0,1
30.04,1,0,1,895.0,0.17,0.0,-1.19,0.0,-1.44,0.04,0,1
29.99,1,0,1,895.0,0.14,0.0,-0.94,-0.44,-1.98,0.24,0,1
30.08,1,0,1,895.0,0.12,0.0,-0.72,-0.47,-1.34,0.34,0,1
29.99,1,0,1,895.0,0.13,0.0,-0.81,-1.07,-1.11,-0.05,0,1
30.13,1,0,1,895.0,0.16,0.0,-1.14,-1.29,-1.37,0.15,0,1
30.13,1,0,1,895.0,0.19,-0.01,-1.4,-0.64,-1.58,0.27,0,1
29.99,1,0,1,896.0,0.18,-0.01,-1.28,-0.02,-1.13,-0.03,0,1
30.13,1,0,1,895.0,0.15,-0.01,-1.01,-0.28,-1.75,0.06,0,1
30.08,1,0,1,894.0,0.12,-0.01,-0.72,-0.36,-1.49,0.18,0,1
30.08,1,0,1,896.0,0.14,-0.01,-0.87,-0.91,-0.89,-0.04,0,1
30.04,1,0,1,895.0,0.19,-0.01,-1.31,-1.14,-0.67,0.24,0,1
30.08,1,0,1,895.0,0.2,-0.01,-1.34,-0.35,-1.07,0.03,0,1
30.04,1,0,1,895.0,0.17,-0.01,-1.06,-0.23,-1.98,0.15,0,1
30.13,1,0,1,895.0,0.12,-0.01,-0.71,-0.5,-1.41,0.22,0,1
30.08,1,0,1,895.0,0.14,-0.01,-0.93,-0.86,-0.73,0.24,0,1
30.04,1,0,1,895.0,0.21,-0.02,-1.39,-0.75,-1.61,0.32,0,1
30.04,1,0,1,895.0,0.18,-0.01,-1.24,-0.02,-1.23,0.01,0,1
30.08,1,0,1,895.0,0.13,0.0,-0.82,-0.34,-1.54,0.32,0,1
30.04,1,0,1,895.0,0.14,0.0,-0.81,-1.08,-1.0,-0.01,0,1
29.99,1,0,1,895.0,0.2,-0.01,-1.35,-1.29,-1.12,0.34,0,1
30.08,1,0,1,895.0,0.19,-0.01,-1.26,-0.08,-1.44,0.08,0,1
30.08,1,0,1,895.0,0.14,-0.01,-0.81,-0.42,-1.47,0.37,0,1
30.04,1,0,1,895.0,0.14,-0.01,-0.88,-1.25,-0.7,0.02,0,1
30.04,1,0,1,895.0,0.21,-0.01,-1.41,-0.55,-0.73,0.16,0,1
29.99,1,0,1,895.0,0.18,-0.01,-1.16,-0.03,-2.17,0.24,0,1
30.08,1,0,1,895.0,0.12,-0.01,-0.69,-0.59,-1.27,0.14,0,1
30.08,1,0,1,895.0,0.18,-0.01,-1.16,-1.47,-0.62,0.18,0,1
30.04,1,0,1,849.0,0.19,-0.01,-1.32,-0.25,-1.27,0.12,0,1
30.13,1,0,1,897.0,0.13,-0.01,-0.79,-0.64,-1.59,0.05,0,1
30.04,1,0,1,894.0,0.16,-0.01,-0.95,-0.6,-0.16,0.12,0,1
30.08,1,0,1,875.0,0.21,-0.02,-1.4,0.23,-2.18,-0.08,0,1
29.99,1,0,1,878.0,0.14,0.0,-0.89,-0.22,-1.92,0.21,0,1
30.08,1,0,1,880.0,0.14,-0.01,-0.88,-1.24,-0.91,0.18,0,1
30.04,1,0,1,876.0,0.21,-0.02,-1.41,-0.38,-2.63,0.07,0,1
30.13,1,0,1,882.0,0.15,-0.01,-0.88,-0.37,-1.56,0.08,0,1
30.08,1,0,1,883.0,0.15,-0.01,-0.92,-1.25,-0.47,0.15,0,1
30.08,1,0,1,877.0,0.21,-0.02,-1.38,-0.34,-1.35,0.03,0,1
30.08,1,0,1,880.0,0.13,-0.01,-0.76,-0.34,-1.53,0.3,0,1
30.13,1,0,1,880.0,0.18,-0.02,-1.13,-1.21,-0.2,0.11,0,1
30.13,1,0,1,877.0,0.2,-0.02,-1.25,0.02,-1.44,-0.05,0,1
30.04,1,0,1,882.0,0.12,-0.01,-0.69,-0.75,-1.21,0.11,0,1
29.99,1,0,1,877.0,0.21,-0.03,-1.4,-0.77,0.48,0.33,0,1
29.99,1,0,1,880.0,0.16,-0.01,-0.97,-0.09,-1.86,0.14,0,1
30.08,1,0,1,881.0,0.15,-0.02,-0.94,-1.14,-0.54,0.06,0,1
30.04,1,0,1,876.0,0.21,-0.02,-1.31,-0.12,-1.44,0.31,0,1
30.04,1,0,1,884.0,0.13,-0.01,-0.68,-0.66,-1.27,0.23,0,1
30.04,1,0,1,877.0,0.22,-0.03,-1.42,-0.81,-1.71,0.08,0,1
30.08,1,0,1,879.0,0.15,0.0,-0.85,-0.24,-1.66,0.32,0,1
30.08,1,0,1,878.0,0.19,-0.02,-1.14,-1.04,-0.57,0.11,0,1
29.94,1,0,1,877.0,0.19,-0.02,-1.14,0.17,-1.75,0.01,0,1
30.04,1,0,1,880.0,0.15,-0.01,-0.84,-1.26,-0.83,0.17,0,1
30.13,1,0,1,875.0,0.21,-0.02,-1.31,0.13,-1.56,0.17,0,1
29.99,1,0,1,879.0,0.13,-0.01,-0.7,-1.14,-1.44,0.15,0,1
29.99,1,0,1,874.0,0.22,-0.02,-1.41,-0.16,-1.73,0.17,0,1
30.08,1,0,1,878.0,0.12,-0.01,-0.67,-0.53,-1.61,0.19,0,1
30.04,1,0,1,875.0,0.22,-0.03,-1.44,-0.54,-1.7,0.25,0,1
30.13,1,0,1,876.0,0.12,-0.01,-0.7,-0.29,-1.47,0.3,0,1
30.04,1,0,1,875.0,0.22,-0.02,-1.43,-0.93,-1.18,0.01,0,1
30.18,1,0,1,876.0,0.13,-0.02,-0.72,-0.47,-1.38,0.37,0,1
29.99,1,0,1,874.0,0.22,-0.03,-1.42,-0.87,-1.31,0.14,0,1
30.08,1,0,1,875.0,0.13,-0.01,-0.72,-0.53,-1.36,0.29,0,1
30.13,1,0,1,873.0,0.22,-0.02,-1.44,-0.63,-0.6,0.18,0,1
30.04,1,0,1,875.0,0.12,-0.01,-0.69,-0.39,-1.23,0.06,0,1
29.99,1,0,1,874.0,0.23,-0.03,-1.45,0.53,-3.83,-0.2,0,1
30.08,1,0,1,875.0,0.12,-0.01,-0.65,-0.58,-1.2,0.21,0,1
30.08,1,0,1,873.0,0.22,-0.03,-1.4,-0.21,-1.46,0.14,0,1
30.04,1,0,1,875.0,0.13,-0.01,-0.72,-1.13,-1.26,0.22,0,1
29.09,1,0,1,902.0,0.1,-0.12,-1.03,5.27,-3.63,0.89,0,1
29.09,1,0,1,902.0,0.08,-0.13,-1.1,-8.26,3.74,-0.83,0,1
28.91,1,0,1,902.0,0.1,-0.11,-0.97,4.18,-2.52,-0.21,0,1
29.0,1,0,1,902.0,0.13,-0.14,-1.33,-3.08,-1.14,-0.18,0,1
29.09,1,0,0,902.0,0.08,-0.08,-0.75,1.96,-3.78,0.76,0,1
29.0,1,0,1,902.0,0.13,-0.19,-1.71,1.26,-0.76,-0.5,0,1
29.14,1,0,0,902.0,0.04,-0.04,-0.31,-1.82,0.95,0.6,0,1
29.05,1,0,1,902.0,0.14,-0.23,-2.0,14.94,2.24,0.16,0,1
29.05,1,0,1,902.0,0.09,-0.01,-0.14,-19.58,-9.28,1.95,0,1
29.0,1,0,1,902.0,0.16,-0.19,-1.63,19.4,-1.06,1.12,0,1
29.0,1,0,1,902.0,0.08,-0.08,-0.86,-13.05,-3.04,-0.17,0,1
29.09,1,0,1,902.0,0.08,-0.08,-0.7,2.99,-4.43,1.82,0,1
29.09,1,0,1,902.0,0.13,-0.21,-2.0,9.5,7.08,-0.14,0,1
29.0,1,0,0,902.0,0.03,-0.02,-0.14,-21.95,-5.76,0.55,0,1
29.0,1,0,1,902.0,0.15,-0.17,-1.37,14.78,-2.37,1.4,0,1
29.0,1,0,1,903.0,0.13,-0.17,-1.52,-1.76,0.42,-0.66,0,1
29.0,1,0,1,902.0,0.07,-0.01,-0.12,-8.78,-6.44,0.68,0,1
29.0,1,0,1,902.0,0.07,-0.2,-1.6,21.3,1.79,1.29,0,1
29.0,1,0,1,902.0,0.13,-0.16,-1.41,-1.83,-0.73,0.07,0,1
29.09,1,1,1,902.0,0.04,-0.01,-0.11,-9.36,-2.45,-1.07,0,2
29.09,1,0,1,902.0,0.14,-0.15,-1.48,22.74,-2.15,1.94,0,1
29.09,1,0,1,902.0,0.14,-0.21,-1.81,3.38,-0.92,-0.98,0,1
29.0,1,0,1,902.0,0.07,-0.01,-0.22,-30.43,-7.15,1.47,0,1
29.09,1,0,1,902.0,0.05,-0.09,-0.71,0.44,-1.95,-0.16,0,1
29.09,1,0,1,902.0,0.13,-0.24,-1.98,19.02,3.92,0.53,0,1
29.0,1,0,1,903.0,0.13,-0.15,-1.33,-3.12,0.4,-0.56,0,1
29.0,1,1,1,903.0,0.06,-0.01,-0.07,-27.82,-2.08,0.94,0,2
29.05,1,0,1,902.0,0.09,-0.09,-0.75,1.18,-5.5,1.45,0,1
29.09,1,0,1,902.0,0.1,-0.25,-1.84,15.44,6.05,-2.17,0,1
29.05,1,0,1,903.0,0.15,-0.2,-1.75,3.68,-1.39,-0.11,0,1
29.09,1,0,0,903.0,0.07,-0.05,-0.47,-27.23,-5.21,-0.09,0,1
29.05,1,0,0,902.0,0.04,-0.02,-0.08,-10.05,-0.72,-0.37,0,1
28.95,1,0,1,903.0,0.09,-0.13,-0.94,5.39,-4.06,0.0,0,1
29.05,1,0,1,903.0,0.14,-0.23,-1.83,19.79,-2.51,0.55,0,1
29.14,1,0,1,903.0,0.17,-0.24,-2.0,8.21,-0.25,0.76,0,1
29.05,1,0,1,903.0,0.06,-0.15,-1.21,-8.27,5.6,-2.82,0,1
29.05,1,0,1,903.0,0.03,-0.03,-0.3,-32.78,2.46,0.11,0,1
29.05,1,1,1,902.0,0.06,0.0,-0.08,-13.48,-6.42,1.14,0,2
29.05,1,1,0,902.0,0.08,-0.05,-0.46,-1.27,-0.13,1.36,0,2
29.05,1,0,1,903.0,0.07,-0.14,-1.03,5.65,-4.17,1.44,0,1
29.05,1,0,1,902.0,0.21,-0.2,-1.6,26.75,-6.26,3.86,0,1
29.0,1,0,1,902.0,0.13,-0.26,-1.96,21.82,1.27,0.85,0,1
29.0,1,0,1,902.0,0.11,-0.28,-2.0,19.76,7.11,-3.04,0,1
29.09,1,0,1,902.0,0.16,-0.24,-1.94,10.23,0.21,-1.2,0,1
29.0,1,0,1,902.0,0.13,-0.19,-1.6,0.97,-1.63,0.55,0,1
29.0,1,0,1,902.0,0.1,-0.15,-1.27,-2.38,2.12,0.04,0,1
29.0,1,0,1,902.0,0.04,-0.12,-0.98,-12.71,-1.95,-3.37,0,1
29.09,1,0,1,902.0,0.11,-0.08,-0.83,-18.51,-3.64,-1.67,0,1
28.95,1,0,1,902.0,0.05,-0.07,-0.63,-24.95,0.76,-1.58,0,1
29.05,1,0,0,902.0,0.1,-0.06,-0.61,-26.09,0.32,0.33,0,1
29.05,1,0,1,903.0,0.08,-0.05,-0.64,-26.72,-1.81,1.64,0,1
29.05,1,0,1,903.0,0.1,-0.06,-0.65,-23.73,-4.47,0.66,0,1
29.09,1,0,1,902.0,0.05,-0.1,-0.82,-19.03,-1.31,-1.62,0,1
29.09,1,0,1,902.0,0.07,-0.12,-1.01,-12.53,-2.49,-1.15,0,1
29.0,1,0,1,902.0,0.08,-0.17,-1.27,-9.92,4.85,-3.04,0,1
29.09,1,0,1,902.0,0.12,-0.21,-1.62,-0.14,-1.87,-1.11,0,1
29.0,1,0,1,902.0,0.17,-0.25,-1.98,5.31,-1.7,0.89,0,1
29.09,1,0,1,902.0,0.15,-0.28,-2.0,20.11,1.6,-1.08,0,1
29.09,1,0,1,902.0,0.19,-0.28,-1.95,21.93,-3.82,1.29,0,1
29.09,1,0,1,902.0,0.11,-0.24,-1.56,20.51,-9.22,1.14,0,1
29.05,1,0,1,902.0,0.07,-0.14,-1.01,2.61,-2.6,-1.1,0,1
29.14,1,0,1,902.0,0.11,-0.04,-0.4,0.08,-2.19,4.28,0,1
29.14,1,1,0,902.0,0.03,0.0,0.01,-13.27,-5.15,0.08,0,2
29.05,1,1,1,902.0,0.09,-0.01,-0.34,-37.61,-0.36,-1.36,0,2
28.95,1,0,1,902.0,0.09,-0.17,-1.35,2.64,2.76,-0.92,0,1
29.05,1,0,1,902.0,0.15,-0.28,-2.0,18.91,2.49,-0.6,0,1
29.14,1,0,1,902.0,0.17,-0.27,-1.82,24.8,-2.36,4.17,0,1
29.09,1,0,1,902.0,0.1,-0.12,-0.91,3.35,-5.52,4.27,0,1
29.09,1,1,0,902.0,0.0,-0.01,-0.05,-19.31,-1.69,-2.63,0,2
29.0,1,1,1,902.0,0.09,-0.06,-0.62,-23.5,-4.26,-2.87,0,2
29.05,1,0,1,902.0,0.14,-0.28,-1.98,7.31,3.95,-3.61,0,1
29.05,1,0,1,902.0,0.09,-0.3,-1.7,27.22,-0.57,-1.52,0,1
29.05,1,1,1,902.0,0.1,-0.05,-0.5,-0.15,-2.76,0.95,0,2
29.14,1,1,0,902.0,0.07,-0.01,-0.11,-39.25,-3.45,-0.22,0,2
29.05,1,1,1,902.0,0.16,-0.26,-1.68,-0.66,-2.35,-0.76,0,2
29.14,1,0,1,902.0,0.17,-0.31,-1.77,28.54,-5.99,3.85,0,1
29.05,1,1,0,902.0,0.04,-0.02,-0.39,-5.84,0.0,-0.15,0,2
29.14,1,1,0,902.0,0.07,-0.08,-0.46,-52.37,-2.78,-6.63,0,2
29.14,1,1,1,902.0,0.2,-0.41,-2.0,20.59,4.83,-0.65,0,2
29.09,1,0,1,902.0,0.17,-0.18,-0.65,16.0,-1.34,-0.27,0,1
29.09,1,1,1,902.0,0.1,-0.01,-0.14,-34.6,-12.27,-0.29,0,2
29.09,1,1,1,902.0,0.19,-0.59,-2.0,11.86,-1.65,-2.31,0,2
29.09,1,1,1,902.0,0.12,-0.29,-0.81,-0.01,1.24,-0.13,0,2
29.05,1,1,1,902.0,0.07,-0.06,-0.11,-63.31,-12.82,-3.47,0,0
29.14,1,1,1,902.0,0.29,-0.74,-2.0,50.36,1.53,4.38,0,2
29.09,1,1,1,902.0,0.07,-0.12,-0.37,0.25,1.54,2.25,0,2
29.09,1,1,0,902.0,0.15,-0.35,-0.96,-55.9,-1.01,-7.75,0,2
29.09,1,1,1,902.0,0.12,-0.76,-1.43,55.95,1.19,8.17,0,2
29.09,1,1,1,902.0,-0.01,0.01,0.2,-101.69,-3.06,-12.31,0,0
35.92,1,0,0,902.0,-0.01,0.01,0.2,-101.69,-3.06,-12.31,0,1
29.05,1,1,1,902.0,0.04,-0.13,-0.25,-2.25,-1.2,3.49,0,2
29.14,1,1,1,902.0,0.1,-0.71,-1.41,-15.69,3.56,-6.73,0,2
29.09,1,1,1,902.0,0.07,-0.49,-0.67,-4.24,0.24,-2.47,0,2
29.19,1,1,1,902.0,0.07,-0.39,-0.78,-72.15,1.79,-16.35,0,2
39.77,1,0,1,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
29.05,1,1,1,902.0,0.11,-0.21,-0.47,-119.49,-5.34,-21.82,0,0
29.14,1,0,1,902.0,0.02,-0.9,-1.14,82.24,-6.48,7.76,0,1
29.05,1,1,1,902.0,0.08,-0.22,-0.44,-126.05,-7.46,-25.05,0,0
29.19,1,0,1,902.0,0.28,-0.77,-0.94,64.35,-8.2,22.64,0,1
29.19,1,1,1,902.0,0.12,-0.4,-0.85,-74.46,3.73,-12.82,0,2
29.19,1,1,1,902.0,0.12,-0.57,-0.61,3.89,-7.01,16.7,0,2
29.09,1,1,1,902.0,0.12,-0.81,-1.32,-23.81,8.51,-7.94,0,2
29.09,1,1,1,902.0,0.1,-0.14,-0.23,-2.16,-0.69,3.21,0,2
29.09,1,1,1,902.0,0.19,-1.26,-1.98,74.32,15.08,2.57,0,2
29.14,1,1,1,902.0,0.04,0.1,0.14,-96.66,-9.36,-9.2,0,0
29.24,1,0,1,902.0,0.05,-1.15,-1.21,114.28,-20.29,45.03,0,1
29.19,1,1,1,902.0,0.19,-0.45,-0.7,-89.4,-9.37,-7.02,0,2
29.24,1,1,1,902.0,0.09,-0.25,-0.36,-6.24,4.87,-1.92,0,2
29.14,1,0,1,902.0,0.17,-1.43,-2.0,113.38,17.95,11.15,0,1
29.19,1,1,0,902.0,0.01,-0.07,-0.1,-134.45,-7.04,-29.11,0,0
29.09,1,0,1,902.0,0.06,-0.61,-0.46,0.76,-24.14,25.2,0,1
29.19,1,1,1,902.0,0.17,-1.36,-1.87,56.66,-0.5,5.53,0,2
29.09,1,1,1,902.0,0.01,-0.02,-0.09,-138.46,-6.54,-24.44,0,0
29.14,1,0,1,902.0,-0.06,-0.65,-0.49,-7.31,2.08,-0.66,0,1
29.14,1,1,1,902.0,0.19,-1.46,-1.9,110.19,9.03,12.72,0,2
29.19,1,1,0,902.0,0.13,-0.27,-0.53,-117.16,-8.53,-26.4,0,0
29.09,1,1,1,902.0,0.07,-0.05,0.02,-29.4,-5.38,9.44,0,2
29.09,1,0,1,902.0,-0.03,-1.25,-1.08,128.65,-14.27,40.18,0,1
29.14,1,1,1,902.0,0.12,-1.25,-1.5,9.16,7.05,-16.24,0,2
29.19,1,1,0,902.0,0.01,-0.07,0.04,-151.22,-9.21,-28.89,0,0
29.24,1,1,0,902.0,0.1,-0.1,-0.03,-42.71,3.34,7.55,0,2
29.14,1,0,1,902.0,0.06,-1.25,-1.06,134.32,-5.42,25.78,0,1
29.28,1,1,1,902.0,0.14,-1.57,-2.0,101.27,10.55,9.09,0,2
29.14,1,1,0,902.0,0.19,-0.59,-0.81,-80.24,-5.74,-20.95,0,2
29.19,1,1,0,902.0,0.0,0.08,0.09,-85.5,-16.11,-6.79,0,0
29.24,1,1,0,902.0,0.06,-0.16,-0.07,-24.72,2.63,-0.42,0,2
29.24,1,0,1,902.0,0.11,-0.96,-0.77,36.79,-10.42,17.7,0,1
29.19,1,1,1,902.0,0.14,-1.55,-1.36,154.22,-19.38,36.65,0,2
29.19,1,0,1,902.0,0.12,-1.43,-1.66,47.8,3.51,4.55,0,1
29.09,1,1,0,902.0,0.21,-0.74,-0.91,-56.18,-0.79,-8.92,0,2
29.19,1,1,1,902.0,0.04,-0.13,-0.15,-126.39,-4.05,-27.62,0,0
29.14,1,1,0,902.0,0.06,0.16,0.17,-87.71,-2.37,-8.75,0,0
29.19,1,1,0,902.0,-0.04,0.05,0.04,-46.02,6.29,-13.4,0,2
29.09,1,0,0,902.0,0.12,-0.25,-0.32,-1.91,-0.17,1.27,0,1
29.19,1,0,1,902.0,0.05,-0.65,-0.61,4.2,1.11,1.8,0,1
29.19,1,0,1,902.0,0.08,-1.02,-0.75,27.3,-5.84,13.93,0,1
29.14,1,0,1,902.0,-0.08,-1.28,-1.01,84.69,3.11,16.02,0,1
29.24,1,1,1,902.0,0.2,-1.34,-1.1,114.38,-18.34,56.28,0,2
29.33,1,1,1,902.0,0.15,-1.45,-1.05,151.69,-31.06,46.86,0,2
29.19,1,1,1,902.0,0.21,-1.54,-1.42,187.3,-7.66,51.47,0,2
29.14,1,1,1,902.0,0.27,-1.6,-1.72,199.38,-4.57,50.76,0,2
29.14,1,1,1,902.0,0.37,-1.45,-1.22,180.96,-8.73,62.7,0,2
29.19,1,0,1,902.0,0.23,-1.49,-1.22,157.57,-38.96,58.79,0,1
29.24,1,1,1,902.0,0.16,-1.41,-1.25,136.73,-26.07,59.99,0,2
29.24,1,0,1,902.0,-0.05,-1.33,-1.02,80.76,-6.86,27.4,0,1
29.24,1,0,1,902.0,0.09,-0.98,-0.74,6.12,3.91,-4.89,0,1
29.14,1,0,1,902.0,0.08,-0.74,-0.72,0.33,-1.9,0.71,0,1
29.24,1,0,1,902.0,0.08,-0.74,-0.71,-0.52,-1.23,0.27,0,1
29.33,1,0,0,902.0,0.12,-0.09,-1.27,-0.12,-2.59,0.06,0,1
29.24,1,0,1,902.0,0.18,-0.15,-2.0,5.44,5.73,0.03,0,1
29.24,1,1,1,902.0,0.08,-0.06,-1.05,1.5,0.71,-0.52,0,2
29.19,1,1,1,902.0,0.06,0.0,-0.01,-13.41,-9.09,0.15,0,2
29.24,1,0,0,902.0,0.12,-0.04,-0.73,0.08,-3.75,0.85,0,1
29.19,1,1,1,902.0,0.16,-0.13,-1.71,6.79,7.34,-0.6,0,2
29.24,1,0,1,902.0,0.19,-0.15,-2.0,5.59,0.59,0.22,0,1
29.19,1,1,1,902.0,0.09,-0.05,-0.99,1.06,1.35,-0.43,0,2
29.28,1,1,1,902.0,0.05,0.01,-0.07,-9.16,-13.23,-0.02,0,2
29.19,1,1,0,902.0,0.06,-0.02,-0.29,-1.12,-0.29,0.27,0,2
29.09,1,0,1,902.0,0.13,-0.07,-1.12,0.94,0.63,0.41,0,1
29.19,1,0,1,902.0,0.21,-0.15,-1.8,14.5,3.63,-0.11,0,1
29.19,1,0,1,902.0,0.18,-0.16,-2.0,5.54,3.89,0.37,0,1
29.19,1,1,0,902.0,0.15,-0.11,-1.58,-1.58,0.06,0.11,0,2
29.19,1,1,1,902.0,0.09,-0.04,-0.78,-3.97,-2.7,-0.34,0,2
29.19,1,1,1,902.0,0.05,-0.01,-0.17,-7.82,-7.34,-0.16,0,2
29.28,1,1,1,902.0,0.05,0.01,0.05,-10.82,-5.88,0.41,0,2
29.28,1,1,1,902.0,0.05,-0.02,-0.26,-0.32,-1.69,0.02,0,2
29.28,1,0,0,902.0,0.11,-0.04,-0.68,-0.37,0.81,0.53,0,1
29.28,1,1,0,902.0,0.14,-0.08,-1.11,-0.17,-2.66,0.73,0,2
29.24,1,0,1,902.0,0.2,-0.12,-1.38,7.55,2.21,-0.56,0,1
29.14,1,0,1,902.0,0.16,-0.12,-1.67,7.11,6.18,-0.49,0,1
29.14,1,0,1,902.0,0.17,-0.14,-1.88,6.2,-0.05,0.57,0,1
29.33,1,0,1,902.0,0.18,-0.15,-2.0,1.93,4.15,0.44,0,1
29.14,1,0,1,902.0,0.19,-0.16,-2.0,3.01,2.37,0.31,0,1
29.14,1,0,1,902.0,0.19,-0.16,-2.0,4.49,5.39,0.46,0,1
29.14,1,0,1,902.0,0.19,-0.16,-2.0,4.24,5.92,0.36,0,1
29.14,1,0,1,902.0,0.18,-0.17,-2.0,4.13,6.29,0.16,0,1
29.24,1,1,1,902.0,0.18,-0.18,-2.0,3.64,5.31,0.15,0,2
29.24,1,0,1,902.0,0.19,-0.17,-2.0,5.03,4.18,0.29,0,1
29.19,1,0,1,902.0,0.17,-0.16,-2.0,4.27,6.03,0.21,0,1
29.09,1,0,1,902.0,0.18,-0.15,-1.91,5.09,2.4,0.32,0,1
29.19,1,0,1,902.0,0.15,-0.13,-1.72,8.69,10.98,-0.53,0,1
29.28,1,0,1,902.0,0.16,-0.12,-1.38,7.73,7.55,-0.85,0,1
29.19,1,0,1,902.0,0.12,-0.07,-1.11,0.49,-1.34,0.4,0,1
29.28,1,0,0,902.0,0.04,-0.05,-0.67,3.51,0.75,1.18,0,1
29.19,1,0,0,902.0,0.05,-0.02,-0.22,-2.24,-3.33,0.15,0,1
29.09,1,1,1,902.0,0.04,0.01,0.07,-12.56,-3.05,0.36,0,2
29.19,1,1,1,902.0,0.06,0.01,-0.15,-4.38,-9.24,-0.22,0,2
29.28,1,1,1,902.0,0.1,-0.04,-0.81,-3.16,-3.3,-0.36,0,2
29.19,1,1,1,902.0,0.16,-0.11,-1.67,-0.68,-0.43,0.11,0,2
29.19,1,0,1,902.0,0.19,-0.18,-2.0,5.94,4.42,0.21,0,1
29.19,1,0,1,902.0,0.15,-0.16,-1.8,12.13,1.76,-0.57,0,1
29.19,1,0,1,902.0,0.11,-0.08,-1.01,0.0,-2.8,0.39,0,1
29.28,1,1,1,902.0,0.05,-0.01,-0.11,-5.45,-3.57,0.49,0,2
29.24,1,1,1,902.0,0.09,0.01,-0.09,-5.81,-11.18,0.18,0,2
29.19,1,1,1,902.0,0.07,-0.05,-1.18,-0.96,5.54,-0.05,0,2
29.14,1,0,0,902.0,0.14,-0.12,-2.0,3.66,5.53,0.28,0,1
29.24,1,0,1,902.0,0.19,-0.04,-1.61,21.02,6.86,-0.57,0,1
29.19,1,0,0,902.0,0.05,-0.01,-0.44,2.31,-1.27,0.29,0,1
29.24,1,1,1,902.0,0.04,0.0,-0.01,-10.3,-13.41,0.24,0,2
29.19,1,1,1,902.0,0.14,-0.08,-1.49,-0.52,-2.22,0.11,0,2
29.09,1,0,1,902.0,0.15,-0.14,-2.0,4.49,6.82,0.19,0,1
29.19,1,0,0,902.0,0.09,-0.05,-0.86,0.93,-1.0,0.67,0,1
29.14,1,1,1,902.0,0.04,0.01,0.11,-11.54,-15.96,0.72,0,2
29.19,1,1,0,902.0,0.14,-0.1,-1.49,-2.4,-1.78,0.05,0,2
29.09,1,0,1,902.0,0.18,-0.13,-2.0,8.5,3.82,0.79,0,1
29.24,1,0,0,902.0,0.07,-0.02,-0.39,0.98,-0.45,0.43,0,1
29.14,1,1,1,902.0,0.05,-0.03,-0.38,-7.7,-6.08,-0.43,0,2
29.24,1,0,1,902.0,0.18,-0.16,-2.0,6.53,2.95,0.06,0,1
29.24,1,0,0,902.0,0.12,-0.06,-0.94,1.34,-4.15,0.65,0,1
29.24,1,1,1,902.0,0.04,0.0,-0.07,-9.28,-3.37,0.05,0,2
29.19,1,0,1,902.0,0.17,-0.14,-2.0,6.3,4.57,-0.02,0,1
29.28,1,0,1,902.0,0.09,-0.06,-0.95,1.62,-2.95,0.45,0,1
29.19,1,1,1,902.0,0.05,-0.01,-0.16,-9.1,-5.18,-0.1,0,2
