temperature,tiltState,digitalVibrationState,soundState,analogVibration,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label
26.69,1,1,0,769,0.18,-0.89,-2,-123.89,8.55,4.06,1
26.84,1,1,0,771,0.37,0.39,-0.17,-250.14,-10.4,22,1
26.65,0,1,0,789,0.04,0.93,2,-250.14,-6.68,20.72,1
26.6,0,1,1,804,0.01,1.31,2,-250.14,-10.66,21.21,1
26.69,0,1,1,815,-0.12,1.42,2,-250.14,-12.07,27.21,1
26.79,0,1,1,824,-0.35,1.46,2,-217.94,-6.88,15.8,1
26.74,0,1,1,824,-0.22,1.46,2,-250.14,-14.68,21.08,1
26.74,0,1,1,822,-0.18,1.48,2,-250.14,-21.11,27.98,1
26.65,0,1,1,809,-0.1,1.44,2,-250.14,0.29,23.02,1
26.65,0,1,0,797,0.09,1.21,2,-250.14,-26.07,29.83,1
26.65,0,1,0,780,0.04,0.46,1.07,-250.14,21.99,10.95,1
26.79,0,1,0,765,0.16,-0.45,-2,-209.15,-18.82,8.95,1
26.6,0,1,0,785,0.27,-1.3,-2,-67.88,9.54,3.87,1
26.65,0,1,0,821,0.33,-1.42,-2,182.04,1.37,-10.62,1
26.69,0,1,1,852,-0.03,-0.21,-1.61,250.13,7.86,-19.69,1
26.69,0,1,1,844,-0.62,1.14,2,-31.77,34.53,-11.32,1
26.69,0,1,0,796,0.12,1.24,2,-250.14,-22.92,33.41,1
26.74,0,1,0,766,0.04,-0.88,-2,-113.3,2.52,-0.28,1
26.55,0,0,1,831,0.24,-1.2,-2,228.29,2.92,-15.37,1
26.69,0,1,1,847,0.17,0.96,2,250.13,5.83,-37.56,1
26.69,0,1,0,786,0.14,0.91,2,-250.14,-27.3,19.96,1
26.65,0,1,0,796,0.21,-1.46,-2,4.67,4.85,-4.25,1
26.69,0,1,1,850,0.52,0.4,0.87,250.13,-2.17,-10.72,1
26.6,0,1,0,783,0.13,0.83,2,-250.14,-12.73,19.53,1
26.69,0,1,0,812,0.32,-1.62,-2,74.26,8.22,-2.58,1
26.69,0,1,1,842,-0.27,1.32,2,3.4,14.23,-12.33,1
26.69,0,1,0,763,0.04,-0.91,-2,-151.02,-0.92,2.25,1
26.65,0,1,1,845,-0.11,0.19,-0.46,250.13,12.15,-32.7,1
26.74,0,1,0,758,0.23,0.27,-0.53,-250.14,0.46,16.37,1
26.6,0,1,1,844,0.08,-0.14,-1.95,250.13,18.9,-21.13,1
26.69,0,1,0,764,0.43,0.29,-0.8,-250.14,-4.05,11.96,1
26.65,0,1,1,845,-0.15,0,-0.85,250.13,23.01,-35.75,1
26.55,0,1,0,757,0.21,-0.42,-2,-250.14,-18.37,15.73,1
26.65,0,1,1,841,0.44,1.34,2,250.13,-10.5,2.24,1
26.65,0,1,0,784,0.47,-1.51,-2,-0.3,-1.2,0.12,1
26.65,0,1,1,796,-0.07,1.59,2,-250.14,-14.9,28.45,1
26.65,0,1,1,842,0,-0.34,-2,250.13,15.29,-22.6,1
26.65,0,0,0,762,0.12,-1.07,-2,-120.38,-23.75,6.34,1
26.6,0,1,1,808,0.1,1.7,2,-250.14,-24.12,29.26,1
26.69,0,1,1,846,-0.2,0.13,-1.11,250.13,11.61,-34.39,1
26.6,0,1,0,789,0.24,-1.56,-2,-10.51,3.22,-2.12,1
26.65,0,1,0,762,0.26,0.4,0.49,-250.14,-4.08,28.65,1
26.55,0,1,1,825,0.25,1.79,2,-196.86,-26.3,31.18,1
26.6,0,1,1,841,-0.21,1.79,2,-196.86,-26.3,31.18,1
26.6,0,1,0,811,0.16,-1.9,-2,138.21,19.85,-8.73,1
26.65,0,1,0,757,0.37,-1.08,-2,-157.87,-31.34,10.82,1
26.65,0,1,0,757,0.2,0.3,0.09,-250.14,0.25,27.28,1
26.46,0,1,1,789,0.02,1.54,2,-250.14,-26.79,24.37,1
26.55,0,1,1,824,-0.34,1.83,2,-246.75,-24.98,16.08,1
26.55,0,1,1,835,-0.96,1.38,2,23.46,29.05,-9.11,1
26.6,0,1,1,838,0.47,0.89,2,250.13,60.48,-47.6,1
26.65,0,1,1,842,0.07,0.89,1.26,250.13,77.73,-45.18,1
26.46,0,1,1,839,0.01,0.28,0.79,250.13,6.34,-18.76,1
26.65,0,1,1,838,-0.45,0.42,1.63,250.13,41.97,-39.9,1
26.55,0,1,1,837,-0.64,0.61,1.17,250.13,103.07,-71.32,1
26.65,0,1,1,838,-0.23,1.5,2,250.13,-7.89,0.88,1
26.51,0,0,1,831,0.32,1.97,2,-150.1,-21.64,21.06,1
26.51,0,1,1,800,-0.07,2,2,-250.14,-39.09,30.95,1
26.51,0,1,1,765,0.09,1.11,2,-250.14,-32.62,29.89,1
26.55,0,1,0,741,0.26,-0.48,-2,-250.14,-9.41,20.47,1
26.55,0,1,0,775,0.17,-1.73,-2,-10.15,2.53,-3.23,1
26.6,0,1,1,832,0.16,-1.51,-2,250.13,29.36,-22.25,1
26.6,0,0,1,836,-0.1,1.34,2,236.21,-11.69,3.39,1
26.51,0,1,1,776,0.15,1.48,2,-250.14,-41.35,26.66,1
26.51,0,1,0,746,0.25,-1.01,-2,-235.8,-43.8,15.65,1
26.6,0,1,1,833,0.08,-1.61,-2,250.13,18.46,-22.83,1
26.51,0,1,1,834,-0.96,1.86,2,54.39,24.3,-10.01,1
26.55,0,1,0,743,0.15,0.24,-0.34,-250.14,-20.73,31.29,1
26.55,0,0,0,823,0.14,-1.75,-2,230.82,39.67,-15.73,1
26.55,0,1,1,829,-0.43,1.98,2,59.62,8.26,-7.1,1
26.6,0,1,0,738,0.16,-0.86,-2,-250.14,-48.4,24.11,1
26.6,0,1,1,831,-0.64,-0.08,-1.45,250.13,71.4,-54.05,1
26.6,0,1,1,751,-0.05,1.1,2,-250.14,-37.47,18.67,1
26.51,0,1,0,827,0.05,-1.6,-2,250.13,41.47,-23.11,1
26.51,0,0,1,771,-0.05,1.72,2,-250.14,-37.72,21.32,1
26.55,0,1,0,820,0.29,-1.46,-2,224.03,33.21,-8.19,1
26.55,0,1,1,763,0.23,1.66,2,-250.14,-48.98,38.6,1
26.55,0,1,1,827,0.02,-1.61,-2,250.13,49.06,-32.33,1
26.65,0,1,0,737,0.26,-0.05,0.07,-250.14,-47.02,20.5,1
36.53,0,1,1,830,0.06,0.32,2,250.13,36.14,-36.8,1
26.6,0,1,0,747,0.18,-2,-2,-122.8,-12.53,2.6,1
26.55,0,1,1,787,-0.34,2,2,-250.14,-72.47,38.53,1
26.55,0,1,0,838,-0.69,-0.55,-2,250.13,52.21,-47.68,1
26.55,0,1,0,743,0.38,-2,-2,-211.66,-43.18,14.15,1
26.55,0,1,1,775,0.08,1.37,2,-250.14,-45.07,17.59,1
26.46,0,1,1,834,-1.03,0.5,1.37,250.13,117.53,-74.85,1
26.55,0,1,0,814,0.4,-2,-2,250.13,46.74,-14.49,1
26.55,0,1,0,725,0.43,-0.55,-2,-250.14,-64.6,31.58,1
26.46,0,1,1,753,0.19,1.26,2,-250.14,-47.27,29.18,1
26.55,0,0,1,833,-0.55,2,2,-250.03,-62.9,36.06,1
26.55,0,1,1,839,-0.66,0.89,-0.15,250.13,159.44,-98.66,1
26.46,0,1,0,843,-0.44,-1.63,-2,250.13,66.83,-55.14,1
26.55,0,1,0,808,0.67,-2,-2,212.51,60.11,-16.76,1
26.46,0,1,0,761,0.63,-2,-2,43.32,-16.34,2.06,1
26.51,0,1,0,738,0.27,-1.71,-2,-250.14,-5.62,14.22,1
26.41,0,1,0,737,0.22,-0.68,-2,-250.14,-54.16,43.08,1
26.51,0,1,0,735,0.18,-0.95,-2,-250.14,-89.86,43.89,1
26.51,0,1,0,732,0.36,-1.16,-2,-250.14,-82.47,45.12,1
26.41,0,1,0,740,0.41,-0.83,-2,-250.14,-69.15,38.44,1
26.41,0,1,0,748,0.34,-2,-2,-234.87,8.47,17.58,1
26.51,0,1,0,774,0.24,-2,-2,110.63,33.95,-30.58,1
26.55,0,1,0,832,1.07,-2,-2,250.13,75.09,-14.16,1
26.41,0,1,0,840,-0.03,-0.33,-2,250.13,61.55,-36.43,1
26.41,0,0,1,825,0.12,-0.36,-0.8,-1.01,-0.96,0.22,1
26.41,0,0,1,823,0.13,-0.41,-0.92,-0.35,-1.25,0.26,1
26.13,0,1,0,718,-0.03,0.1,-2,-17,-15.44,-0.09,1
26.08,0,1,0,745,0.11,-0.1,2,-88.24,-49.73,4.24,1
26.18,0,1,1,748,0,0.09,-2,75.29,42.4,-3.34,1
26.13,0,1,0,712,-0.06,0.16,-1.01,-37.23,-24.25,2.05,1
26.08,0,1,1,751,-0.02,-0.08,2,-48.28,-15.57,3.48,1
26.04,0,1,1,751,0.05,0.02,-2,105.8,47.73,-6.45,1
26.08,0,1,0,718,0.02,0.04,-2,-12.54,-8.73,0.62,1
26.18,0,1,1,730,0.24,0.17,2,-91.82,-45.32,4.49,1
26.04,0,1,1,756,0.17,-0.11,2,46.98,14.69,-4.15,1
26.18,0,1,1,752,0.08,0.04,-2,80.99,48.38,-3.59,1
26.13,0,1,0,725,0.06,0.04,-2,-16.47,-11.24,1.35,1
26.18,0,1,0,718,0.06,0.16,0.44,-34.4,-26.95,1.44,1
26.18,0,1,0,736,-0.01,0.18,2,-102.99,-41.67,6.9,1
26.18,0,1,1,758,-0.05,-0.14,2,-38.85,-3.57,2.78,1
26.08,0,1,1,770,0.02,-0.06,-0.21,71.4,33.22,-2.42,1
26.22,0,1,0,765,0.04,-0.13,-2,80.02,43.77,-4.31,1
26.08,0,1,1,754,0.15,-0.04,-2,69.91,31.95,-4.1,1
26.13,0,1,0,741,0.18,-0.06,-2,54.09,23.6,-4.11,1
26.08,0,1,0,735,0.15,-0.01,-2,-3.88,-1.45,1.72,1
26.08,0,1,0,728,0.12,-0.06,-2,-6.27,-6.59,1.18,1
26.18,0,1,0,725,0.11,-0.05,-2,-19.02,-15.26,1.77,1
26.13,0,1,0,729,0.16,-0.05,-2,-13.27,-11.58,1.22,1
26.18,0,1,0,735,0.18,-0.01,-2,4.89,1.85,0.66,1
26.18,0,1,0,743,0.21,-0.14,-2,46.73,23.3,-3.28,1
26.13,0,1,1,754,0.21,-0.19,-2,67.36,30.17,-4.67,1
26.08,0,1,1,771,0.02,-0.13,-2,84.76,40.22,-5.88,1
26.13,0,1,1,773,0.02,0.09,-0.02,90.27,36.93,-3.09,1
26.22,0,1,1,760,-0.21,0.13,2,14.89,17.31,-0.46,1
26.18,0,1,1,736,-0.02,0.29,2,-88.89,-36.17,5.85,1
26.22,0,1,0,718,0.07,0.23,0.79,-35.26,-27.97,3.11,1
26.18,0,1,0,726,0.15,-0.1,-2,-6.28,-6.69,0.89,1
26.08,0,1,1,763,0.12,-0.23,-2,77.87,37.98,-4.74,1
26.13,0,1,1,772,0.12,0.03,2,61.98,24.96,-1.85,1
26.18,0,1,1,724,0.15,0.41,2,-93.18,-43.81,5.04,1
26.13,0,1,0,727,0.09,-0.2,-2,-9.93,-6.17,-0.02,1
26.22,0,1,1,776,0.17,-0.24,-2,88.88,34.52,-5.59,1
26.18,0,1,0,757,-0.17,0.08,2,-75.69,-42.33,1.6,1
26.13,0,1,0,712,-0.02,-0.05,-2,-21.12,-14.82,0.2,1
26.18,0,1,1,769,0.1,-0.35,-2,85.47,43.34,-4.79,1
26.18,0,1,0,743,-0.09,0.22,2,-128.72,-59.12,9.9,1
26.08,0,1,0,710,0.12,-0.2,-2,16.08,11.08,-0.5,1
26.13,0,1,1,770,0.08,0.02,1.36,75.53,23.67,-4.86,1
26.18,0,1,0,706,0.12,0.17,-0.23,-50.19,-41.35,5.28,1
26.13,0,1,1,773,0.05,0.11,-2,85.98,41.51,-7.95,1
26.13,0,1,0,731,0.31,0.43,2,-69.69,-38.68,2.73,1
26.18,0,1,1,759,0.15,-0.35,-2,92.17,46.61,-4.8,1
26.13,0,1,0,719,0.28,0.47,2,-64.69,-40.98,2.4,1
26.18,0,1,1,758,0.07,0.05,-2,69.16,33.87,-5.76,1
26.13,0,1,0,724,0.1,0.19,-0.86,-32.69,-33.98,4,1
26.08,0,1,1,763,0.03,0.15,1.88,55.38,27.67,1.49,1
26.04,0,1,0,712,0.18,-0.33,-2,-0.12,2.76,0.36,1
26.04,0,1,0,725,-0.11,0.27,2,-133.15,-59.43,10.05,1
26.18,0,1,1,756,0.11,-0.43,-2,91.66,49.85,-5.28,1
26.13,0,1,0,714,0.08,-0.16,-2,-8.95,-10.17,-1.15,1
26.18,0,1,0,734,-0.25,0.12,2,-107.5,-59.08,6.16,1
26.22,0,1,0,759,-0.21,0.12,2,-107.5,-59.08,6.16,1
26.13,0,1,0,712,0.1,-0.3,-2,15.89,9.08,-1.57,1
26.22,0,1,1,715,0.09,0.35,2,-92.7,-44.94,4.82,1
26.08,0,1,1,756,-0.05,0.48,2,51.79,19.56,-2.15,1
26.13,0,0,1,759,0.08,-0.56,-2,101.41,42.57,-6.3,1
26.18,0,1,0,722,0.21,-0.35,-2,-22.44,-11.92,2.32,1
26.13,0,1,0,707,0.19,0.35,-1.25,-19.1,-27.96,3.69,1
26.08,0,1,0,718,0.01,0.2,2,-99.02,-44.92,5.17,1
26.13,0,1,0,735,-0.25,0.08,2,-82.07,-41.75,5.98,1
26.18,0,1,1,757,-0.15,0.3,2,55.69,32.32,1.54,1
26.13,0,1,1,753,-0.01,-0.01,-0.44,60.42,29.77,-6.9,1
26.08,0,1,1,762,0.1,-0.52,-2,72.85,29.76,-5.11,1
26.13,0,0,1,747,0.14,-0.31,-2,80.22,26.35,-6.03,1
26.08,0,1,0,714,0.22,-0.07,-2,81.44,31.02,-7.27,1
26.08,0,1,0,736,0.32,-0.24,-2,63.03,23.04,-6.06,1
26.13,0,1,0,739,0.21,-0.14,-2,65.05,27.18,-7.21,1
26.08,0,1,0,737,0.13,-0.08,-2,80.44,27.06,-7.71,1
26.04,0,1,1,743,0.01,-0.58,-2,91.47,47.02,-5.48,1
36.89,0,1,1,779,0.01,-0.58,-2,91.47,47.02,-5.48,1
26.08,0,1,1,755,0.03,-0.1,0.43,68.29,43.87,-5.11,1
26.13,0,1,1,748,-0.02,0.44,2,-6.53,-13.42,2.63,1
26.08,0,1,1,748,-0.18,0.3,2,-105.38,-56.44,7.3,1
26.18,0,1,0,707,0.24,0.32,2,-69.24,-26.74,2.71,1
26.13,0,1,0,713,0.15,-0.21,-2,10.05,-2.89,-1.33,1
26.08,0,1,0,737,0.23,-0.41,-2,55.06,28.46,-3.82,1
26.13,0,1,1,759,-0.04,0.06,-0.1,40.02,31.95,1.49,1
26.08,0,1,0,739,-0.26,0.24,2,-111.98,-64.08,8.18,1
26.08,0,1,0,693,0.2,0.34,-2,-32.34,-28.89,5.31,1
26.13,0,1,0,734,0.3,-0.57,-2,43.08,15.24,-3.4,1
26.08,0,1,1,739,-0.12,0.63,2,157.33,107.69,-11.18,1
26.13,0,1,1,703,0.1,0.27,2,-72.63,-36.4,2.82,1
26.08,0,1,0,730,0.34,-0.59,-2,31.24,12.35,-0.7,1
26.13,0,1,1,756,-0.05,0.3,2,-7.51,-12.24,1.4,1
26.18,0,1,0,695,0.17,0.33,-2,-31.63,-28.38,5.69,1
26.04,0,1,0,766,0.11,-0.48,-2,80.44,37.25,-6.85,1
26.08,0,1,1,704,-0.04,0.33,2,-81.59,-34.78,6.4,1
26.08,0,1,0,752,0.29,-0.42,-2,60.4,25.4,-5.91,1
26.08,0,1,0,740,-0.22,-0.42,-2,60.4,25.4,-5.91,1
26.04,0,1,0,733,0.36,-0.54,-2,28.11,7.36,-0.67,1
26.13,0,1,0,735,-0.14,0.34,2,-111.4,-0.01,-0.01,1
26.04,0,1,0,747,0.3,-0.53,-2,61.39,23.39,-4.39,1
25.99,0,1,0,715,-0.04,0.31,2,-84.59,-42.34,6.92,1
26.04,0,1,1,760,0.02,0,-2,77.69,39.96,-5.15,1
26.08,0,1,0,714,0.23,0.18,-2,-13.29,-15.81,3.78,1
26.08,0,1,1,688,-0.17,0.29,2,-47.35,-29.82,7.36,1
26.04,0,1,1,747,0.28,-0.46,-2,73.13,25.68,-6.31,1
26.08,0,1,0,710,0.15,0.23,-1.01,-51.95,-21.17,5.37,1
26.13,0,1,1,740,-0.14,0.21,2,-83.08,-63.64,9.02,1
26.13,0,1,1,756,0.2,-0.62,-2,101.31,45.95,-9.4,1
26.08,0,1,0,705,0.28,-0.39,-2,28.01,7.99,-3.95,1
26.04,0,1,0,734,-0.05,0.33,2,-109.84,-47,7.76,1
26.04,0,1,1,754,-0.3,0.28,2,4.54,11.62,3.08,1
26.08,0,1,1,768,-0.15,0.11,-2,46,16.11,-3.99,1
26.08,0,1,0,733,0.45,-0.56,-2,25.33,6.4,0.27,1
25.99,0,1,0,726,0.31,-0.31,-2,24.5,11.05,-2.61,1
26.04,0,1,0,709,0.11,0.3,-0.81,-37.89,-13.14,3.55,1
26.08,0,0,0,727,0.19,0.58,2,-73.16,-35.94,6.08,1
25.94,0,1,1,731,-0.09,0.14,2,-115.69,-54.09,6.31,1
26.04,0,1,1,756,-0.15,0.36,2,-109.73,-54.83,18.11,1
26.04,0,1,1,764,-0.62,0.38,2,-61.31,-18.82,11.57,1
26.04,0,1,1,770,-0.55,0.29,2,101.41,88.52,-11.66,1
26.04,0,1,1,768,-0.12,0.03,2,-25.19,-10.44,4.13,1
26.08,0,1,1,760,-0.17,0.1,2,-67.84,-39.99,8.8,1
26.04,0,1,1,763,-0.41,0.42,2,-82.69,-57.21,11.5,1
26.04,0,1,0,757,-0.04,0.51,2,-73.02,-43.26,4.37,1
25.99,0,1,0,742,0.04,-0.48,2,-88.89,-43.45,7.35,1
26.04,0,1,0,733,-0.22,0.66,1.55,-91.73,-28.42,1.08,1
26.04,0,1,0,728,0.12,1.12,-2,-15.64,-12.95,4.32,1
25.99,0,1,0,747,0.57,0.18,-2,40.85,14.65,-5.32,1
26.04,0,1,0,788,0.12,-0.35,-2,97.85,32.44,-7.65,1
25.94,0,1,1,798,-0.26,0.2,2,2.49,-12.77,1.24,1
25.89,0,1,0,754,-0.03,-0.13,2,-93.4,-52.68,0.45,1
25.94,0,1,0,730,-0.08,0.13,-2,-46.18,-23.16,6.11,1
26.08,0,1,0,771,0.58,-0.52,-2,45.07,23.73,-4.8,1
26.04,0,1,1,801,-0.77,0.12,2,110.27,101.36,-12.36,1
26.08,0,0,0,737,0.07,0.77,2,-121,-38.92,12.66,1
26.08,0,1,0,757,0.48,0.2,-2,41.67,27.92,-2.34,1
26.04,0,1,1,802,0.03,-0.36,2,131.7,73.18,-14.51,1
25.99,0,1,1,730,-0.12,1.14,0.29,-106.53,-29.42,1.5,1
25.99,0,1,0,792,0.47,0.4,-2,34.2,9.12,-6.44,1
26.04,0,1,1,765,0.21,-0.1,2,-134.5,-42.89,9.77,1
25.94,0,1,0,751,0.75,-0.97,-2,35.96,20.4,-7.35,1
26.08,0,1,1,786,-0.02,0.13,2,-91.44,-50.61,14.35,1
25.8,0,1,0,746,0.33,-1.53,-2,70.17,32.11,-10.83,1
25.99,0,0,1,787,-0.42,0.13,2,-27.7,-11.92,5.99,1
26.04,0,1,0,755,0.58,-1.45,-2,40.85,31.95,-8.22,1
25.99,0,1,1,770,-0.69,0.4,2,-127.72,-61.62,8.54,1
26.08,0,1,0,792,0.57,0.86,-2,49.85,30.6,-11.82,1
26.04,0,1,0,733,-0.15,1.44,0.09,-114.31,-15.94,-0.08,1
25.94,0,1,1,810,0.21,0.63,2,91.73,2.7,-2.28,1
25.99,0,1,0,755,0.02,-1.64,-2,54.44,37.85,-10.1,1
25.99,0,1,1,721,-0.11,-1.96,2,-88.18,-49.95,11.18,1
25.94,0,1,1,796,0.75,1.36,2,24.24,-2.78,1.01,1
25.99,0,1,0,776,0.42,-1.04,-2,64.1,36.14,-5.55,1
25.99,0,1,0,725,-0.18,-1,-2,-11.79,-8.21,-2.09,1
25.94,0,1,1,753,-1.03,1.2,2,-109.1,-69.88,1.19,1
25.99,0,1,1,815,0.31,1.95,2,28.3,1.38,-1.18,1
26.04,0,1,0,798,-0.37,1.8,-2,21.11,39,-5.64,1
25.99,0,1,0,754,-0.48,-1.08,-2,83.98,7.73,-16.92,1
25.99,0,1,1,726,-0.38,-0.76,-2,-4.81,-6.47,-15.12,1
26.04,0,1,1,740,-0.66,-0.53,0.35,-88.45,-34.67,19.15,1
25.94,0,1,1,750,-0.45,0.14,2,-133.31,-78.02,-2.04,1
25.99,0,1,1,779,-0.39,0.13,2,-140.98,-67.36,22.74,1
25.99,0,1,1,771,0.2,-0.18,2,-101.93,-73.25,1.51,1
25.99,0,1,1,776,0.42,-0.22,2,-93.82,-50.28,9.41,1
25.89,0,0,1,766,0.33,-0.16,2,-103.57,-60.02,18.09,1
26.04,0,1,1,784,0.4,0.19,2,-108.52,-78.25,9.24,1
26.04,0,1,1,768,-0.28,-0.24,2,-92.18,-40.66,-1.46,1
25.99,0,1,1,751,0.79,1.1,2,-115.14,-27.95,27.39,1
25.94,0,1,1,732,-0.48,0.17,2,-54.34,-35.63,-18.2,1
25.99,0,1,0,733,0.03,0.42,-2,-60.73,-8.15,24.97,1
25.99,0,0,0,752,0.12,-0.11,-1.75,2.48,-0.12,0.05,1
25.99,0,0,1,754,0.09,-0.06,-1.13,0.15,-1.93,0,1
25.99,0,0,1,776,0.09,-0.05,-1.04,-0.37,-1.05,0.18,1
26.04,0,0,1,775,0.09,-0.05,-1.05,-0.46,-1.12,0.18,1
29.52,1,0,1,561,0.1,-0.24,-0.97,-0.89,-1.08,0.16,1
29.57,1,0,1,561,0.1,-0.26,-1.02,-0.4,-1.28,0.27,1
29.57,1,0,1,561,0.1,-0.27,-1.07,0.13,-1.59,0.34,1
29.57,1,0,1,559,0.09,-0.24,-0.94,-0.24,-1.08,0.02,1
29.57,1,0,1,560,0.09,-0.28,-1.07,-0.62,-1.06,0.28,1
29.61,1,0,1,557,0.09,-0.26,-1,-0.54,-0.77,0.2,1
29.61,1,0,1,560,0.08,-0.24,-0.92,-2.26,-0.63,-0.08,1
29.52,1,0,1,561,0.09,-0.29,-1.07,-0.51,-0.73,0.2,1
29.66,1,0,1,567,0.09,-0.28,-1.05,-0.15,-1.1,0.37,1
29.57,1,0,1,565,0.09,-0.26,-0.98,-0.82,-0.89,0.26,1
29.47,1,0,1,560,0.1,-0.28,-1.1,-0.75,-0.67,0.02,1
29.57,1,0,1,558,0.1,-0.25,-1.02,-0.28,-0.88,0.02,1
29.66,1,0,1,560,0.09,-0.27,-1.05,-0.08,-1.64,0.33,1
29.61,1,0,1,561,0.09,-0.25,-0.95,-0.9,-0.97,-0.02,1
29.71,1,0,1,560,0.09,-0.25,-0.96,-0.44,-0.97,-0.07,1
29.61,1,0,1,562,0.07,-0.25,-0.95,-0.52,-0.73,0.11,1
29.52,1,0,1,562,0.09,-0.24,-0.94,-0.34,-1.24,0.18,1
29.66,1,0,1,561,0.1,-0.25,-1,-0.44,-1.17,-0.02,1
29.57,1,0,1,560,0.09,-0.25,-0.98,-0.11,-1.28,0.43,1
29.57,1,0,1,562,0,-0.22,-0.5,-27.34,-7.26,2.88,1
29.57,1,0,1,560,0.08,-0.07,-0.42,-36.39,-7.39,3.95,1
29.61,1,0,1,560,0.07,-0.27,-0.92,-5.46,-2.29,0.52,1
29.61,1,0,0,558,0.12,-0.39,-1.41,31.9,1.72,-1.03,1
29.52,1,0,1,558,0.08,-0.3,-1.07,0.62,0.56,-0.38,1
29.61,1,0,1,561,0.06,-0.16,-0.62,-0.16,-1.37,-0.05,1
29.57,1,0,1,558,0.05,-0.1,-0.28,-21.76,-3.5,2.09,1
29.57,1,0,1,560,0.08,-0.36,-1.27,-0.27,-1.55,0.06,1
29.66,1,0,1,556,0.07,-0.25,-0.88,-22.83,-5.77,2.66,1
29.61,1,0,1,556,0.11,-0.32,-1.2,1.69,-1.4,0.34,1
29.57,1,0,1,557,0.1,-0.32,-1.12,-2.34,-0.41,0.21,1
29.57,1,0,1,556,0.11,-0.29,-1.09,-0.21,-0.12,-0.06,1
29.57,1,0,1,558,0.13,-0.35,-1.29,-0.89,-0.33,0.48,1
29.66,1,1,1,555,-0.09,0.09,0.74,-98.44,-26.92,13.05,1
29.52,1,1,1,554,0.06,0.19,0.27,-113.79,-14.32,10.85,1
29.66,1,0,0,557,0.08,-0.14,-0.51,-3.39,-1.11,0.42,1
29.57,1,0,0,556,0.12,-0.4,-1.54,5.04,0.78,-0.47,1
29.57,1,0,1,555,0.12,-0.44,-1.46,39.69,1.66,-1.65,1
29.57,1,0,1,555,0.06,-0.23,-0.64,-8.23,-2.72,0.31,1
29.66,1,0,1,557,0.1,-0.29,-1.08,4.89,-0.27,0.07,1
29.57,1,0,1,558,0.09,-0.26,-0.97,0.23,-1.58,0.4,1
29.61,1,0,1,557,0.08,-0.51,-1.45,24.4,4.56,-2.13,1
29.57,1,0,1,555,0.08,-0.28,-1,0.78,-0.92,0.17,1
29.61,1,0,1,555,0.1,-0.35,-1.23,-0.92,-0.45,-0.02,1
29.61,1,0,1,557,0.15,-0.42,-1.56,10.53,4.69,-2.11,1
29.66,1,0,1,557,0.15,-0.31,-1.18,0.28,-0.33,0.5,1
29.61,1,0,1,556,0.11,-0.34,-1.25,0.24,-2.37,0.29,1
29.61,1,0,1,554,0.09,-0.3,-1.07,0.79,-1.97,0.53,1
29.61,1,0,1,557,0.13,-0.31,-1.13,-1.25,-0.21,0.27,1
29.71,1,0,1,555,0.1,-0.29,-0.99,1.21,-0.15,0.11,1
29.61,1,0,1,555,0.11,-0.32,-1.06,-5.07,-0.97,0.24,1
29.61,1,0,1,557,0.12,-0.4,-1.4,-0.01,-0.16,0.11,1
29.57,1,0,1,555,0.1,-0.26,-0.96,-0.07,-2.27,0.79,1
29.57,1,0,1,555,0.09,-0.33,-1.09,-0.69,-1.03,0.18,1
29.57,1,0,1,555,0.09,-0.31,-1.03,-0.3,-0.57,0.13,1
29.57,1,0,1,557,0.14,-0.32,-1.08,13.57,-0.26,-0.91,1
29.57,1,0,1,556,0.11,-0.3,-0.98,-1.27,-1.1,-0.06,1
29.66,1,0,1,556,0.1,-0.37,-1.26,3.95,0.04,-0.02,1
29.61,1,0,1,558,0.14,-0.4,-1.4,3.25,-2.58,0.69,1
29.61,1,0,1,556,0.06,-0.26,-0.79,1.34,-1.3,0.14,1
29.61,1,0,1,555,0.09,-0.25,-0.83,0.44,-2.04,0.6,1
29.61,1,0,1,554,0.1,-0.21,-0.84,-0.41,-0.96,0.85,1
29.66,1,0,1,557,0.13,-0.31,-1.08,-0.85,-1.34,0.18,1
29.57,1,0,1,558,0.11,-0.26,-0.94,-1.64,-1.25,0.21,1
29.66,1,0,1,556,0.12,-0.32,-1.13,2.9,0.04,0.04,1
29.57,1,0,1,559,0.1,-0.29,-0.96,-0.14,-1.28,0.02,1
29.57,1,0,1,555,0.1,-0.27,-0.96,-0.51,-0.79,0.14,1
29.71,1,0,1,554,0.09,-0.32,-1.04,-0.92,-0.92,0.19,1
29.61,1,0,1,552,0.09,-0.37,-1.13,0.33,0.19,-0.12,1
29.61,1,0,1,551,0.1,-0.29,-0.96,-0.91,-1.37,0.16,1
29.71,1,0,1,553,0.1,-0.3,-0.97,-0.47,-1.09,0.2,1
29.66,1,0,1,552,0.1,-0.31,-1.01,-0.8,-0.88,0.18,1
29.66,1,0,1,549,0.11,-0.31,-1.02,-0.63,-0.97,0.08,1
29.66,1,0,1,550,0.11,-0.31,-1.04,-0.33,-1.1,0.26,1
29.57,1,0,1,550,0.11,-0.31,-1.03,-0.8,-0.92,-0.02,1
29.61,1,0,1,553,0.11,-0.34,-1.13,-1.12,-0.44,0.12,1
29.71,1,0,1,555,0.11,-0.3,-1.02,-0.24,-1.31,0.13,1
